Personnes et corps	👨🏿‍🦱	man: dark skin tone, curly hair
Personnes et corps	👨‍🦳	man: white hair
Personnes et corps	👨🏻‍🦳	man: light skin tone, white hair
Personnes et corps	👨🏼‍🦳	man: medium-light skin tone, white hair
Personnes et corps	👨🏽‍🦳	man: medium skin tone, white hair
Personnes et corps	👨🏾‍🦳	man: medium-dark skin tone, white hair
Personnes et corps	👨🏿‍🦳	man: dark skin tone, white hair
Personnes et corps	👨‍🦲	man: bald
Personnes et corps	👨🏻‍🦲	man: light skin tone, bald
Personnes et corps	👨🏼‍🦲	man: medium-light skin tone, bald
Personnes et corps	👨🏽‍🦲	man: medium skin tone, bald
Personnes et corps	👨🏾‍🦲	man: medium-dark skin tone, bald
Personnes et corps	👨🏿‍🦲	man: dark skin tone, bald
Personnes et corps	👩	woman
Personnes et corps	👩🏻	woman: light skin tone
Personnes et corps	👩🏼	woman: medium-light skin tone
Personnes et corps	👩🏽	woman: medium skin tone
Personnes et corps	👩🏾	woman: medium-dark skin tone
Personnes et corps	👩🏿	woman: dark skin tone
Personnes et corps	👩‍🦰	woman: red hair
Personnes et corps	👩🏻‍🦰	woman: light skin tone, red hair
Personnes et corps	👩🏼‍🦰	woman: medium-light skin tone, red hair
Personnes et corps	👩🏽‍🦰	woman: medium skin tone, red hair
Personnes et corps	👩🏾‍🦰	woman: medium-dark skin tone, red hair
Personnes et corps	👩🏿‍🦰	woman: dark skin tone, red hair
Personnes et corps	🧑‍🦰	person: red hair
Personnes et corps	🧑🏻‍🦰	person: light skin tone, red hair
Personnes et corps	🧑🏼‍🦰	person: medium-light skin tone, red hair
Personnes et corps	🧑🏽‍🦰	person: medium skin tone, red hair
Personnes et corps	🧑🏾‍🦰	person: medium-dark skin tone, red hair
Personnes et corps	🧑🏿‍🦰	person: dark skin tone, red hair
Personnes et corps	👩‍🦱	woman: curly hair
Personnes et corps	👩🏻‍🦱	woman: light skin tone, curly hair
Personnes et corps	👩🏼‍🦱	woman: medium-light skin tone, curly hair
Personnes et corps	👩🏽‍🦱	woman: medium skin tone, curly hair
Personnes et corps	👩🏾‍🦱	woman: medium-dark skin tone, curly hair
Personnes et corps	👩🏿‍🦱	woman: dark skin tone, curly hair
Personnes et corps	🧑‍🦱	person: curly hair
Personnes et corps	🧑🏻‍🦱	person: light skin tone, curly hair
Personnes et corps	🧑🏼‍🦱	person: medium-light skin tone, curly hair
Personnes et corps	🧑🏽‍🦱	person: medium skin tone, curly hair
Personnes et corps	🧑🏾‍🦱	person: medium-dark skin tone, curly hair
Personnes et corps	🧑🏿‍🦱	person: dark skin tone, curly hair
Personnes et corps	👩‍🦳	woman: white hair
Personnes et corps	👩🏻‍🦳	woman: light skin tone, white hair
Personnes et corps	👩🏼‍🦳	woman: medium-light skin tone, white hair
Personnes et corps	👩🏽‍🦳	woman: medium skin tone, white hair
Personnes et corps	👩🏾‍🦳	woman: medium-dark skin tone, white hair
Personnes et corps	👩🏿‍🦳	woman: dark skin tone, white hair
Personnes et corps	🧑‍🦳	person: white hair
Personnes et corps	🧑🏻‍🦳	person: light skin tone, white hair
Personnes et corps	🧑🏼‍🦳	person: medium-light skin tone, white hair
Personnes et corps	🧑🏽‍🦳	person: medium skin tone, white hair
Personnes et corps	🧑🏾‍🦳	person: medium-dark skin tone, white hair
Personnes et corps	🧑🏿‍🦳	person: dark skin tone, white hair
Personnes et corps	👩‍🦲	woman: bald
Personnes et corps	👩🏻‍🦲	woman: light skin tone, bald
Personnes et corps	👩🏼‍🦲	woman: medium-light skin tone, bald
Personnes et corps	👩🏽‍🦲	woman: medium skin tone, bald
Personnes et corps	👩🏾‍🦲	woman: medium-dark skin tone, bald
Personnes et corps	👩🏿‍🦲	woman: dark skin tone, bald
Personnes et corps	🧑‍🦲	person: bald
Personnes et corps	🧑🏻‍🦲	person: light skin tone, bald
Personnes et corps	🧑🏼‍🦲	person: medium-light skin tone, bald
Personnes et corps	🧑🏽‍🦲	person: medium skin tone, bald
Personnes et corps	🧑🏾‍🦲	person: medium-dark skin tone, bald
Personnes et corps	🧑🏿‍🦲	person: dark skin tone, bald
Personnes et corps	👱‍♀️	woman: blond hair
Personnes et corps	👱🏻‍♀️	woman: light skin tone, blond hair
Personnes et corps	👱🏼‍♀️	woman: medium-light skin tone, blond hair
Personnes et corps	👱🏽‍♀️	woman: medium skin tone, blond hair
Personnes et corps	👱🏾‍♀️	woman: medium-dark skin tone, blond hair
Personnes et corps	👱🏿‍♀️	woman: dark skin tone, blond hair
Personnes et corps	👱‍♂️	man: blond hair
Personnes et corps	👱🏻‍♂️	man: light skin tone, blond hair
Personnes et corps	👱🏼‍♂️	man: medium-light skin tone, blond hair
Personnes et corps	👱🏽‍♂️	man: medium skin tone, blond hair
Personnes et corps	👱🏾‍♂️	man: medium-dark skin tone, blond hair
Personnes et corps	👱🏿‍♂️	man: dark skin tone, blond hair
Personnes et corps	🧓	older person
Personnes et corps	🧓🏻	older person: light skin tone
Personnes et corps	🧓🏼	older person: medium-light skin tone
Personnes et corps	🧓🏽	older person: medium skin tone
Personnes et corps	🧓🏾	older person: medium-dark skin tone
Personnes et corps	🧓🏿	older person: dark skin tone
Personnes et corps	👴	old man
Personnes et corps	👴🏻	old man: light skin tone
Personnes et corps	👴🏼	old man: medium-light skin tone
Personnes et corps	👴🏽	old man: medium skin tone
Personnes et corps	👴🏾	old man: medium-dark skin tone
Personnes et corps	👴🏿	old man: dark skin tone
Personnes et corps	👵	old woman
Personnes et corps	👵🏻	old woman: light skin tone
Personnes et corps	👵🏼	old woman: medium-light skin tone
Personnes et corps	👵🏽	old woman: medium skin tone
Personnes et corps	👵🏾	old woman: medium-dark skin tone
Personnes et corps	👵🏿	old woman: dark skin tone
Personnes et corps	🙍	person frowning
Personnes et corps	🙍🏻	person frowning: light skin tone
Personnes et corps	🙍🏼	person frowning: medium-light skin tone
Personnes et corps	🙍🏽	person frowning: medium skin tone
Personnes et corps	🙍🏾	person frowning: medium-dark skin tone
Personnes et corps	🙍🏿	person frowning: dark skin tone
Personnes et corps	🙍‍♂️	man frowning
Personnes et corps	🙍🏻‍♂️	man frowning: light skin tone
Personnes et corps	🙍🏼‍♂️	man frowning: medium-light skin tone
Personnes et corps	🙍🏽‍♂️	man frowning: medium skin tone
Personnes et corps	🙍🏾‍♂️	man frowning: medium-dark skin tone
Personnes et corps	🙍🏿‍♂️	man frowning: dark skin tone
Personnes et corps	🙍‍♀️	woman frowning
Personnes et corps	🙍🏻‍♀️	woman frowning: light skin tone
Personnes et corps	🙍🏼‍♀️	woman frowning: medium-light skin tone
Personnes et corps	🙍🏽‍♀️	woman frowning: medium skin tone
Personnes et corps	🙍🏾‍♀️	woman frowning: medium-dark skin tone
Personnes et corps	🙍🏿‍♀️	woman frowning: dark skin tone
Personnes et corps	🙎	person pouting
Personnes et corps	🙎🏻	person pouting: light skin tone
Personnes et corps	🙎🏼	person pouting: medium-light skin tone
Personnes et corps	🙎🏽	person pouting: medium skin tone
Personnes et corps	🙎🏾	person pouting: medium-dark skin tone
Personnes et corps	🙎🏿	person pouting: dark skin tone
Personnes et corps	🙎‍♂️	man pouting
Personnes et corps	🙎🏻‍♂️	man pouting: light skin tone
Personnes et corps	🙎🏼‍♂️	man pouting: medium-light skin tone
Personnes et corps	🙎🏽‍♂️	man pouting: medium skin tone
Personnes et corps	🙎🏾‍♂️	man pouting: medium-dark skin tone
Personnes et corps	🙎🏿‍♂️	man pouting: dark skin tone
Personnes et corps	🙎‍♀️	woman pouting
Personnes et corps	🙎🏻‍♀️	woman pouting: light skin tone
Personnes et corps	🙎🏼‍♀️	woman pouting: medium-light skin tone
Personnes et corps	🙎🏽‍♀️	woman pouting: medium skin tone
Personnes et corps	🙎🏾‍♀️	woman pouting: medium-dark skin tone
Personnes et corps	🙎🏿‍♀️	woman pouting: dark skin tone
Personnes et corps	🙅	person gesturing NO
Personnes et corps	🙅🏻	person gesturing NO: light skin tone
Personnes et corps	🙅🏼	person gesturing NO: medium-light skin tone
Personnes et corps	🙅🏽	person gesturing NO: medium skin tone
Personnes et corps	🙅🏾	person gesturing NO: medium-dark skin tone
Personnes et corps	🙅🏿	person gesturing NO: dark skin tone
Personnes et corps	🙅‍♂️	man gesturing NO
Personnes et corps	🙅🏻‍♂️	man gesturing NO: light skin tone
Personnes et corps	🙅🏼‍♂️	man gesturing NO: medium-light skin tone
Personnes et corps	🙅🏽‍♂️	man gesturing NO: medium skin tone
Personnes et corps	🙅🏾‍♂️	man gesturing NO: medium-dark skin tone
Personnes et corps	🙅🏿‍♂️	man gesturing NO: dark skin tone
Personnes et corps	🙅‍♀️	woman gesturing NO
Personnes et corps	🙅🏻‍♀️	woman gesturing NO: light skin tone
Personnes et corps	🙅🏼‍♀️	woman gesturing NO: medium-light skin tone
Personnes et corps	🙅🏽‍♀️	woman gesturing NO: medium skin tone
Personnes et corps	🙅🏾‍♀️	woman gesturing NO: medium-dark skin tone
Personnes et corps	🙅🏿‍♀️	woman gesturing NO: dark skin tone
Personnes et corps	🙆	person gesturing OK
Personnes et corps	🙆🏻	person gesturing OK: light skin tone
Personnes et corps	🙆🏼	person gesturing OK: medium-light skin tone
Personnes et corps	🙆🏽	person gesturing OK: medium skin tone
Personnes et corps	🙆🏾	person gesturing OK: medium-dark skin tone
Personnes et corps	🙆🏿	person gesturing OK: dark skin tone
Personnes et corps	🙆‍♂️	man gesturing OK
Personnes et corps	🙆🏻‍♂️	man gesturing OK: light skin tone
Personnes et corps	🙆🏼‍♂️	man gesturing OK: medium-light skin tone
Personnes et corps	🙆🏽‍♂️	man gesturing OK: medium skin tone
Personnes et corps	🙆🏾‍♂️	man gesturing OK: medium-dark skin tone
Personnes et corps	🙆🏿‍♂️	man gesturing OK: dark skin tone
Personnes et corps	🙆‍♀️	woman gesturing OK
Personnes et corps	🙆🏻‍♀️	woman gesturing OK: light skin tone
Personnes et corps	🙆🏼‍♀️	woman gesturing OK: medium-light skin tone
Personnes et corps	🙆🏽‍♀️	woman gesturing OK: medium skin tone
Personnes et corps	🙆🏾‍♀️	woman gesturing OK: medium-dark skin tone
Personnes et corps	🙆🏿‍♀️	woman gesturing OK: dark skin tone
Personnes et corps	💁	person tipping hand
Personnes et corps	💁🏻	person tipping hand: light skin tone
Personnes et corps	💁🏼	person tipping hand: medium-light skin tone
Personnes et corps	💁🏽	person tipping hand: medium skin tone
Personnes et corps	💁🏾	person tipping hand: medium-dark skin tone
Personnes et corps	💁🏿	person tipping hand: dark skin tone
Personnes et corps	💁‍♂️	man tipping hand
Personnes et corps	💁🏻‍♂️	man tipping hand: light skin tone
Personnes et corps	💁🏼‍♂️	man tipping hand: medium-light skin tone
Personnes et corps	💁🏽‍♂️	man tipping hand: medium skin tone
Personnes et corps	💁🏾‍♂️	man tipping hand: medium-dark skin tone
Personnes et corps	💁🏿‍♂️	man tipping hand: dark skin tone
Personnes et corps	💁‍♀️	woman tipping hand
Personnes et corps	💁🏻‍♀️	woman tipping hand: light skin tone
Personnes et corps	💁🏼‍♀️	woman tipping hand: medium-light skin tone
Personnes et corps	💁🏽‍♀️	woman tipping hand: medium skin tone
Personnes et corps	💁🏾‍♀️	woman tipping hand: medium-dark skin tone
Personnes et corps	💁🏿‍♀️	woman tipping hand: dark skin tone
Personnes et corps	🙋	person raising hand
Personnes et corps	🙋🏻	person raising hand: light skin tone
Personnes et corps	🙋🏼	person raising hand: medium-light skin tone
Personnes et corps	🙋🏽	person raising hand: medium skin tone
Personnes et corps	🙋🏾	person raising hand: medium-dark skin tone
Personnes et corps	🙋🏿	person raising hand: dark skin tone
Personnes et corps	🙋‍♂️	man raising hand
Personnes et corps	🙋🏻‍♂️	man raising hand: light skin tone
Personnes et corps	🙋🏼‍♂️	man raising hand: medium-light skin tone
Personnes et corps	🙋🏽‍♂️	man raising hand: medium skin tone
Personnes et corps	🙋🏾‍♂️	man raising hand: medium-dark skin tone
Personnes et corps	🙋🏿‍♂️	man raising hand: dark skin tone
Personnes et corps	🙋‍♀️	woman raising hand
Personnes et corps	🙋🏻‍♀️	woman raising hand: light skin tone
Personnes et corps	🙋🏼‍♀️	woman raising hand: medium-light skin tone
